Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Channel,Amount
3664,684,11/18/2024,transfer,Online,4827
3665,109,12/24/2024,withdrawal,ATM,6599
3666,1208,12/17/2024,transfer,Online,108247
3667,1222,2/9/2024,deposit,Branch,85080
3668,373,12/18/2024,transfer,ATM,2098
3669,973,7/14/2024,payment,ATM,9006
3670,201,1/10/2024,transfer,ATM,8875
3671,849,4/15/2024,deposit,Branch,3898
3672,509,8/15/2024,payment,Branch,4045
3673,275,2/21/2024,transfer,Online,5430
3674,211,5/13/2024,payment,Branch,1815
3675,504,3/25/2024,deposit,ATM,2704
3676,1142,12/4/2024,withdrawal,ATM,78428
3677,703,6/14/2024,transfer,ATM,4480
3678,42,2/26/2024,withdrawal,Online,2096
3679,315,10/4/2024,withdrawal,Online,3268
3680,788,4/10/2024,deposit,Branch,2374
3681,329,7/21/2024,transfer,Online,8391
3682,1041,1/24/2024,deposit,Online,17823
3683,283,8/10/2024,deposit,Branch,8416
3684,943,8/26/2024,payment,ATM,9773
3685,258,1/2/2024,payment,Online,6614
3686,575,12/18/2024,deposit,Branch,8409
3687,574,4/4/2024,deposit,Online,7316
3688,612,1/22/2024,transfer,Branch,2913
3689,1043,9/21/2024,payment,Branch,19155
3690,837,12/2/2024,transfer,ATM,3616
3691,423,7/18/2024,withdrawal,ATM,8708
3692,758,12/9/2024,withdrawal,Online,4205
3693,763,6/1/2024,transfer,Online,29687
3694,1105,11/10/2024,payment,Online,10411
3695,424,2/25/2024,deposit,Online,5390
3696,429,6/14/2024,withdrawal,Branch,1106
3697,204,7/17/2024,transfer,Branch,834
3698,196,10/16/2024,payment,Branch,1043
3699,728,4/27/2024,transfer,ATM,753
3700,285,12/4/2024,deposit,Branch,6009
3701,196,12/15/2024,deposit,ATM,7883
3702,307,2/5/2024,transfer,Branch,9549
3703,14,2/21/2024,withdrawal,Online,9902
3704,1170,3/13/2024,payment,Online,152823
3705,1081,8/24/2024,transfer,ATM,2353
3706,723,6/19/2024,withdrawal,ATM,2431
3707,780,5/7/2024,payment,Branch,21607
3708,1234,6/23/2024,withdrawal,Online,46319
3709,529,3/12/2024,withdrawal,ATM,556
3710,798,10/19/2024,deposit,Branch,15875
3711,344,8/21/2024,transfer,Online,8856
3712,209,1/6/2024,withdrawal,Branch,8927
3713,641,4/11/2024,transfer,Branch,4299
3714,252,9/14/2024,transfer,ATM,4281
3715,271,1/3/2024,payment,Online,1854
3716,920,5/2/2024,transfer,ATM,16700
3717,419,6/8/2024,transfer,Online,8364
3718,795,10/20/2024,withdrawal,Branch,14366
3719,1235,6/25/2024,deposit,ATM,195078
3720,1100,2/11/2024,transfer,ATM,7338
3721,725,3/18/2024,withdrawal,ATM,1948
3722,433,10/19/2024,transfer,Online,1921
3723,109,11/21/2024,payment,Branch,8908
3724,641,1/7/2024,withdrawal,Online,9973
3725,1071,11/4/2024,payment,ATM,28477
3726,379,9/9/2024,deposit,Online,8573
3727,1120,1/14/2024,withdrawal,ATM,24913
3728,958,7/29/2024,payment,ATM,13318
3729,103,6/4/2024,deposit,ATM,9890
3730,892,12/23/2024,payment,ATM,10311
3731,854,2/17/2024,payment,Online,12812
3732,1170,4/28/2024,transfer,ATM,151785
3733,1051,8/17/2024,payment,Branch,9833
3734,530,2/29/2024,payment,Online,4741
3735,679,8/25/2024,payment,ATM,7995
3736,989,7/17/2024,transfer,ATM,2307
3737,1106,6/15/2024,payment,Branch,12163
3738,428,2/10/2024,payment,ATM,4320
3739,822,4/26/2024,withdrawal,ATM,3461
3740,1186,10/24/2024,payment,Branch,79257
3741,932,8/19/2024,transfer,Online,29155
3742,1062,6/23/2024,deposit,ATM,10651
3743,511,10/4/2024,transfer,Branch,5451
3744,393,10/27/2024,transfer,Branch,1207
3745,713,4/21/2024,deposit,Branch,7689
3746,494,6/25/2024,payment,ATM,2019
3747,1224,5/28/2024,withdrawal,Online,99366
3748,1203,8/20/2024,transfer,Branch,23491
3749,547,9/1/2024,payment,ATM,5397
3750,594,2/25/2024,deposit,Online,2223
3751,389,8/30/2024,payment,Online,9939
3752,158,7/4/2024,transfer,Branch,7865
3753,1028,6/28/2024,payment,Online,26352
3754,167,3/17/2024,payment,ATM,8058
3755,960,7/17/2024,withdrawal,Online,7453
3756,409,6/21/2024,transfer,Branch,8805
3757,1228,4/14/2024,deposit,Branch,16482
3758,194,5/12/2024,payment,Branch,8814
3759,235,8/1/2024,deposit,Online,6215
3760,718,10/29/2024,withdrawal,Branch,6708
3761,1174,7/27/2024,deposit,ATM,198174
3762,1183,3/8/2024,payment,Branch,146158
3763,816,1/18/2024,payment,Online,17609
3764,404,8/12/2024,transfer,Online,7974
3765,893,11/30/2024,withdrawal,Branch,3339
3766,678,7/27/2024,withdrawal,Online,9756
3767,68,9/11/2024,payment,Branch,4150
3768,88,8/15/2024,deposit,Branch,3510
3769,217,1/29/2024,payment,ATM,1899
3770,1,3/4/2024,withdrawal,Branch,6358
3771,1159,8/2/2024,withdrawal,ATM,166519
3772,140,7/27/2024,withdrawal,Online,1032
3773,618,3/24/2024,withdrawal,ATM,3804
3774,133,1/27/2024,withdrawal,ATM,4462
3775,178,5/9/2024,transfer,Online,4264
3776,810,7/24/2024,deposit,Online,2739
3777,380,5/12/2024,withdrawal,Branch,9773
3778,908,7/23/2024,transfer,Branch,2075
3779,658,4/7/2024,transfer,Online,2638
3780,450,7/19/2024,transfer,ATM,9309
3781,586,2/16/2024,withdrawal,Branch,5505
3782,463,5/4/2024,payment,Branch,6130
3783,990,1/25/2024,deposit,Online,29349
3784,1132,5/9/2024,transfer,Online,79442
3785,122,9/2/2024,transfer,ATM,9211
3786,17,2/29/2024,deposit,Online,2247
3787,1220,7/4/2024,transfer,Online,53704
3788,327,9/28/2024,deposit,Online,2845
3789,318,8/15/2024,payment,Online,4556
3790,809,7/5/2024,transfer,ATM,6325
3791,503,10/12/2024,payment,Branch,8358
3792,119,11/22/2024,payment,Branch,9184
3793,710,1/15/2024,withdrawal,ATM,7002
3794,45,10/29/2024,withdrawal,ATM,4246
3795,314,5/7/2024,deposit,Online,2504
3796,1203,2/17/2024,transfer,Branch,18960
3797,418,7/31/2024,withdrawal,Branch,7074
3798,556,12/4/2024,withdrawal,Branch,9948
3799,1102,8/29/2024,payment,ATM,28578
3800,326,9/11/2024,withdrawal,Branch,9009
3801,515,5/8/2024,withdrawal,Online,1749
3802,214,7/4/2024,payment,ATM,9796
3803,74,2/27/2024,payment,Branch,9941
3804,509,7/19/2024,transfer,Online,9960
3805,332,8/6/2024,deposit,ATM,2381
3806,1117,4/3/2024,deposit,Online,8379
3807,688,1/10/2024,transfer,ATM,573
3808,657,4/1/2024,payment,Online,1177
3809,1028,12/16/2024,deposit,ATM,13091
3810,1162,3/16/2024,withdrawal,Branch,15558
3811,600,2/12/2024,payment,Online,559
3812,1076,7/6/2024,transfer,ATM,11750
3813,325,5/21/2024,payment,Branch,7026
3814,992,12/3/2024,deposit,ATM,6505
3815,717,7/26/2024,payment,ATM,4908
3816,723,6/12/2024,deposit,ATM,8142
3817,277,3/28/2024,payment,Branch,6324
3818,536,8/17/2024,transfer,Online,9857
3819,152,1/27/2024,withdrawal,Branch,3298
3820,955,1/29/2024,payment,Branch,15049
3821,259,5/29/2024,withdrawal,ATM,6097
3822,324,10/20/2024,transfer,Branch,719
3823,1017,3/13/2024,withdrawal,Branch,18168
3824,869,4/20/2024,payment,Branch,20199
3825,1192,11/25/2024,deposit,Online,195392
3826,688,2/15/2024,transfer,Online,1302
3827,310,10/31/2024,withdrawal,ATM,7797
3828,803,7/24/2024,payment,ATM,6409
3829,1080,12/5/2024,transfer,Branch,10778
3830,620,11/13/2024,payment,ATM,2133
3831,473,7/5/2024,deposit,Branch,2067
3832,461,10/16/2024,payment,Online,2250
3833,814,9/4/2024,withdrawal,ATM,21965
3834,846,3/7/2024,transfer,ATM,22231
3835,1165,3/7/2024,deposit,ATM,159804
3836,667,3/20/2024,transfer,ATM,9713
3837,262,4/26/2024,withdrawal,Branch,4403
3838,355,1/2/2024,transfer,Branch,7872
3839,770,4/11/2024,payment,Branch,23215
3840,180,9/15/2024,withdrawal,Branch,6078
3841,66,6/24/2024,transfer,Online,2189
3842,820,3/4/2024,deposit,Online,28560
3843,171,11/5/2024,payment,ATM,3957
3844,474,11/3/2024,withdrawal,ATM,5127
3845,534,6/20/2024,payment,Online,8145
3846,1131,2/26/2024,transfer,ATM,192449
3847,439,10/14/2024,payment,ATM,5399
3848,835,7/29/2024,withdrawal,Online,21097
3849,227,6/26/2024,deposit,Branch,2634
3850,442,5/1/2024,deposit,ATM,9436
3851,396,11/30/2024,payment,Branch,5421
3852,728,4/30/2024,payment,Branch,7865
3853,84,9/2/2024,withdrawal,Online,8054
3854,1037,4/7/2024,transfer,ATM,11734
3855,693,6/4/2024,payment,Branch,6113
3856,493,3/25/2024,payment,Online,8616
3857,1144,2/26/2024,transfer,Online,134925
3858,970,12/30/2024,transfer,ATM,26663
3859,353,12/12/2024,deposit,ATM,8995
3860,1081,10/19/2024,deposit,ATM,22099
3861,40,9/30/2024,deposit,Branch,4927
3862,640,3/5/2024,transfer,Online,5363
3863,173,1/26/2024,deposit,Branch,7360
3864,259,10/17/2024,transfer,ATM,1316
3865,517,8/2/2024,transfer,Online,1578
3866,730,9/1/2024,payment,ATM,4236
3867,523,3/26/2024,payment,Online,5218
3868,839,12/21/2024,withdrawal,ATM,24758
3869,117,5/13/2024,withdrawal,ATM,6496
3870,184,7/30/2024,withdrawal,ATM,4117
3871,1140,2/13/2024,transfer,Branch,166089
3872,162,2/21/2024,transfer,ATM,1460
3873,543,5/3/2024,deposit,Branch,8147
3874,839,8/23/2024,withdrawal,ATM,5724
3875,1090,6/8/2024,deposit,Online,14976
3876,1094,6/17/2024,payment,Branch,18100
3877,447,1/6/2024,deposit,Branch,708
3878,416,3/5/2024,withdrawal,ATM,4856
3879,532,11/8/2024,transfer,Online,5906
3880,441,3/24/2024,withdrawal,Branch,5516
3881,738,11/22/2024,withdrawal,Branch,9326
3882,464,11/11/2024,payment,Branch,5792
3883,396,12/21/2024,payment,Online,7306
3884,711,6/29/2024,withdrawal,Branch,1850
3885,395,3/27/2024,withdrawal,Online,825
3886,326,6/3/2024,payment,Branch,3179
3887,1115,4/30/2024,payment,Online,27538
3888,750,1/22/2024,withdrawal,ATM,673
3889,1094,10/15/2024,deposit,Branch,21828
3890,1190,12/26/2024,deposit,Online,19944
3891,642,8/20/2024,payment,ATM,5425
3892,214,6/3/2024,withdrawal,Online,5607
3893,369,9/7/2024,withdrawal,Branch,8745
3894,49,6/11/2024,transfer,Branch,5822
3895,1076,12/31/2024,transfer,ATM,3720
3896,133,3/4/2024,payment,Branch,4572
3897,999,11/2/2024,withdrawal,Branch,18145
3898,786,2/1/2024,payment,Online,25112
3899,1190,5/17/2024,withdrawal,Branch,105337
3900,373,6/5/2024,withdrawal,Branch,3718
3901,479,7/23/2024,deposit,Online,9913
3902,832,4/18/2024,withdrawal,Branch,12468
3903,650,3/30/2024,payment,Branch,6181
3904,682,6/20/2024,payment,ATM,4144
3905,688,9/18/2024,deposit,ATM,4565
3906,82,1/11/2024,payment,ATM,4534
3907,87,6/23/2024,withdrawal,Branch,5042
3908,225,1/26/2024,withdrawal,ATM,3911
3909,16,6/7/2024,deposit,ATM,7432
3910,822,5/30/2024,payment,Online,6998
3911,163,11/20/2024,transfer,ATM,854
3912,514,3/21/2024,deposit,ATM,8014
3913,350,6/26/2024,deposit,Online,4270
3914,681,7/23/2024,deposit,ATM,1689
3915,1116,3/8/2024,transfer,ATM,10144
3916,181,9/6/2024,deposit,Online,964
3917,743,6/15/2024,payment,ATM,6340
3918,660,11/20/2024,deposit,Online,4870
3919,1213,3/18/2024,transfer,Online,49815
3920,493,6/5/2024,deposit,ATM,6943
3921,923,11/13/2024,withdrawal,Online,21455
3922,128,2/14/2024,withdrawal,Online,6599
3923,565,9/18/2024,deposit,Online,4310
3924,1211,2/8/2024,deposit,ATM,145495
3925,550,1/11/2024,transfer,Branch,6156
3926,453,12/18/2024,transfer,Branch,4157
3927,471,2/5/2024,payment,ATM,4660
3928,988,12/20/2024,payment,Online,12917
3929,738,9/11/2024,deposit,Online,6364
3930,224,4/28/2024,withdrawal,Branch,7581
3931,154,5/22/2024,payment,ATM,2653
3932,560,8/8/2024,deposit,Branch,785
3933,351,3/9/2024,deposit,Branch,7225
3934,1171,10/1/2024,transfer,Branch,185535
3935,349,5/1/2024,transfer,ATM,7587
3936,182,1/1/2024,payment,Online,651
3937,637,6/9/2024,deposit,Online,1698
3938,1018,1/29/2024,transfer,Branch,7041
3939,179,12/3/2024,payment,Branch,9713
3940,1063,7/2/2024,payment,Branch,28498
3941,772,8/23/2024,deposit,Online,16594
3942,894,12/17/2024,withdrawal,Branch,8220
3943,1027,1/13/2024,deposit,Branch,15843
3944,1016,10/30/2024,deposit,ATM,27082
3945,64,2/10/2024,transfer,Online,1223
3946,29,1/26/2024,withdrawal,Branch,2073
3947,372,9/5/2024,deposit,Branch,2937
3948,97,1/20/2024,transfer,Online,3893
3949,1227,2/28/2024,payment,ATM,182082
3950,993,9/24/2024,deposit,Online,20181
3951,21,8/30/2024,transfer,ATM,8827
3952,735,12/16/2024,transfer,Online,9141
3953,1126,1/24/2024,transfer,Branch,166207
3954,1070,12/4/2024,payment,Online,3152
3955,66,10/12/2024,withdrawal,Online,7057
3956,603,3/31/2024,deposit,ATM,8341
3957,1188,3/20/2024,payment,ATM,135610
3958,1135,11/22/2024,deposit,Branch,10465
3959,338,8/17/2024,withdrawal,Branch,5257
3960,123,8/22/2024,withdrawal,Online,3664
3961,447,5/24/2024,deposit,Online,7380
3962,611,4/24/2024,deposit,Branch,8950
3963,671,1/26/2024,payment,Branch,4136
3964,615,9/23/2024,transfer,ATM,7765
3965,897,5/10/2024,transfer,Online,23022
3966,281,4/14/2024,payment,Online,9488
3967,1067,5/13/2024,payment,Online,4602
3968,596,10/15/2024,deposit,Online,4816
3969,703,9/26/2024,payment,Online,6708
3970,1075,2/5/2024,transfer,Online,14208
3971,210,2/13/2024,payment,Online,2154
3972,126,8/8/2024,deposit,Online,6305
3973,492,7/24/2024,withdrawal,Online,6487
3974,960,2/15/2024,deposit,Branch,10157
3975,970,8/12/2024,withdrawal,Branch,23489
3976,581,1/9/2024,deposit,ATM,2901
3977,777,9/27/2024,transfer,Online,13452
3978,258,4/19/2024,withdrawal,Online,5927
3979,1212,9/1/2024,payment,ATM,194419
3980,230,12/12/2024,withdrawal,ATM,801
3981,189,9/10/2024,payment,ATM,6701
3982,10,7/31/2024,deposit,Online,3135
3983,1138,10/7/2024,payment,Branch,84231
3984,1100,1/7/2024,deposit,ATM,7036
3985,676,12/6/2024,deposit,ATM,4802
3986,502,5/28/2024,transfer,Online,6643
3987,85,12/2/2024,deposit,Online,889
3988,49,10/29/2024,deposit,Branch,5346
3989,838,1/19/2024,withdrawal,Branch,26391
3990,1008,9/10/2024,payment,Branch,29742
3991,689,5/1/2024,payment,ATM,8007
3992,387,7/12/2024,deposit,Online,5576
3993,970,1/7/2024,withdrawal,Online,9030
3994,1006,9/26/2024,withdrawal,Branch,10150
3995,218,1/15/2024,deposit,Branch,1473
3996,1005,5/29/2024,withdrawal,Online,4604
3997,255,11/10/2024,transfer,Branch,3078
3998,236,1/10/2024,payment,Branch,4203
3999,1050,5/22/2024,deposit,Online,25392
4000,271,10/16/2024,payment,Online,9808
